age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,ID
50,services,married,high.school,unknown,no,no,cellular,aug,tue,10,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23182
53,unknown,married,unknown,unknown,no,no,cellular,aug,tue,12,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23184
33,technician,married,professional.course,unknown,yes,no,cellular,aug,tue,30,14,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23185
44,technician,married,professional.course,no,no,no,cellular,aug,tue,59,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23186
50,housemaid,married,unknown,no,no,no,cellular,aug,tue,287,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23187
58,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,140,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23188
35,admin.,single,university.degree,no,yes,no,cellular,aug,tue,63,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23189
55,admin.,married,university.degree,no,yes,no,cellular,aug,tue,358,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23190
54,admin.,married,university.degree,no,yes,no,cellular,aug,tue,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23191
48,technician,single,university.degree,unknown,no,no,cellular,aug,tue,532,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23193
47,admin.,divorced,university.degree,no,no,yes,cellular,aug,tue,264,19,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23197
46,entrepreneur,married,high.school,no,yes,no,cellular,aug,tue,435,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23199
42,admin.,married,university.degree,no,yes,no,cellular,aug,tue,84,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23200
36,technician,married,professional.course,no,no,no,cellular,aug,tue,205,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23202
47,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,tue,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23203
38,technician,married,high.school,no,no,no,cellular,aug,tue,100,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23204
47,management,married,university.degree,no,yes,no,cellular,aug,tue,133,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23205
37,technician,single,university.degree,no,no,no,cellular,aug,tue,277,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23206
47,entrepreneur,married,high.school,no,yes,yes,cellular,aug,tue,303,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23207
42,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,265,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23209
42,admin.,married,university.degree,no,no,no,cellular,aug,tue,77,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23211
37,services,married,high.school,no,no,no,cellular,aug,tue,377,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23213
29,admin.,single,university.degree,no,yes,no,cellular,aug,tue,155,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23214
52,blue-collar,married,high.school,no,yes,no,cellular,aug,tue,454,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23215
57,technician,single,professional.course,no,yes,yes,cellular,aug,tue,218,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23218
29,admin.,single,university.degree,no,no,no,cellular,aug,tue,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23223
44,technician,married,professional.course,no,no,no,cellular,aug,tue,168,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23225
45,services,married,basic.6y,unknown,no,no,cellular,aug,tue,98,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23226
54,admin.,married,high.school,no,no,no,cellular,aug,tue,84,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23229
48,admin.,married,professional.course,no,no,no,cellular,aug,tue,369,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23230
56,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,125,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23231
37,blue-collar,single,professional.course,no,no,no,cellular,aug,tue,109,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23232
48,admin.,divorced,university.degree,unknown,no,no,cellular,aug,tue,58,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23233
38,admin.,married,university.degree,no,yes,no,cellular,aug,tue,35,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23234
47,admin.,married,university.degree,no,yes,no,cellular,aug,tue,100,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23236
57,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23239
46,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,515,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23242
59,retired,married,university.degree,no,yes,no,cellular,aug,tue,130,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23243
55,blue-collar,married,basic.9y,no,no,no,telephone,aug,tue,361,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23244
36,technician,married,university.degree,no,no,no,cellular,aug,tue,99,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23245
58,blue-collar,divorced,basic.6y,unknown,no,no,cellular,aug,tue,272,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,23246
47,technician,married,professional.course,no,yes,no,cellular,aug,wed,58,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23248
55,management,married,university.degree,no,yes,no,cellular,aug,wed,52,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23249
44,technician,divorced,professional.course,no,no,no,cellular,aug,wed,157,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23250
40,technician,married,professional.course,no,yes,no,cellular,aug,wed,609,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,23251
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23254
48,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,87,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23255
48,blue-collar,married,high.school,no,yes,no,cellular,aug,wed,128,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23256
52,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,20,24,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23258
44,admin.,divorced,university.degree,no,yes,no,cellular,aug,wed,18,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23260
45,admin.,married,basic.9y,no,yes,yes,cellular,aug,wed,106,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23261
40,admin.,married,university.degree,no,no,no,cellular,aug,wed,154,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23262
43,technician,married,professional.course,no,no,no,cellular,aug,wed,146,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23264
31,technician,single,high.school,no,no,no,cellular,aug,wed,1033,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,23267
37,blue-collar,single,professional.course,no,yes,no,cellular,aug,wed,503,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23268
36,technician,married,professional.course,no,yes,no,cellular,aug,wed,95,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23269
59,admin.,divorced,professional.course,unknown,yes,no,cellular,aug,wed,87,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23270
57,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23272
41,technician,single,high.school,no,yes,no,cellular,aug,wed,219,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23275
43,admin.,married,university.degree,no,yes,no,cellular,aug,wed,281,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23276
59,retired,married,university.degree,no,no,no,cellular,aug,wed,97,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23278
36,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,155,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23279
52,technician,married,high.school,no,yes,no,cellular,aug,wed,13,14,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23281
55,management,married,university.degree,no,yes,no,cellular,aug,wed,130,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23282
45,technician,married,professional.course,no,yes,yes,cellular,aug,wed,136,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23283
46,admin.,married,university.degree,unknown,no,no,telephone,aug,wed,39,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23284
53,unknown,married,basic.4y,unknown,yes,no,cellular,aug,wed,23,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23290
31,management,married,university.degree,no,yes,no,cellular,aug,wed,181,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23291
44,technician,married,professional.course,no,no,no,cellular,aug,wed,39,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23292
34,admin.,married,university.degree,no,yes,no,cellular,aug,wed,147,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23293
51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,519,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,23295
57,retired,married,high.school,unknown,yes,yes,cellular,aug,wed,223,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23296
57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,243,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23297
52,admin.,divorced,university.degree,unknown,no,no,cellular,aug,wed,191,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23299
45,technician,single,professional.course,no,yes,no,cellular,aug,wed,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23300
46,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,116,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23301
44,technician,married,professional.course,no,yes,no,cellular,aug,wed,114,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23303
40,admin.,married,university.degree,no,yes,no,cellular,aug,wed,219,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23304
51,technician,married,university.degree,no,yes,no,cellular,aug,wed,512,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,23305
37,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,130,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23307
60,retired,married,professional.course,no,no,no,cellular,aug,wed,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23308
47,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,69,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23311
57,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,78,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23312
30,admin.,single,university.degree,no,no,no,cellular,aug,wed,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23313
52,admin.,married,high.school,no,yes,yes,cellular,aug,wed,352,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23315
44,technician,married,university.degree,no,yes,no,cellular,aug,wed,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23316
48,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,254,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23317
54,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23320
43,self-employed,married,university.degree,no,yes,no,cellular,aug,wed,217,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23322
41,technician,married,professional.course,no,yes,no,cellular,aug,wed,164,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23323
54,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23324
57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,125,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23325
57,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23326
42,management,married,university.degree,no,yes,no,telephone,aug,wed,220,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23327
54,admin.,married,high.school,no,yes,no,cellular,aug,wed,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23329
44,technician,single,university.degree,no,yes,no,cellular,aug,wed,763,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,23330
31,management,married,university.degree,no,no,no,cellular,aug,wed,129,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23331
51,technician,married,high.school,no,yes,no,cellular,aug,wed,549,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23333
41,admin.,married,university.degree,no,yes,no,cellular,aug,wed,342,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23334
45,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,119,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23337
52,technician,married,university.degree,no,no,no,cellular,aug,wed,15,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23338
46,technician,divorced,professional.course,no,no,no,cellular,aug,wed,308,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23339
54,admin.,married,professional.course,no,yes,no,cellular,aug,wed,103,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23340
60,retired,married,high.school,no,unknown,unknown,cellular,aug,wed,590,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23342
53,unknown,married,basic.4y,unknown,no,no,cellular,aug,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23343
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,129,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23344
54,admin.,married,high.school,no,no,no,cellular,aug,wed,28,10,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23345
57,retired,married,basic.4y,no,no,no,cellular,aug,wed,50,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23346
57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,97,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23347
53,blue-collar,married,unknown,no,yes,no,cellular,aug,wed,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23348
57,retired,married,professional.course,no,no,no,cellular,aug,wed,508,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23349
48,admin.,married,university.degree,no,yes,no,cellular,aug,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23351
56,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,66,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23353
40,admin.,married,university.degree,no,yes,no,cellular,aug,wed,335,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23354
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,38,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23355
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1129,10,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,23357
54,technician,married,professional.course,no,yes,no,cellular,aug,wed,14,10,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23358
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,176,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23361
31,self-employed,married,university.degree,no,yes,no,cellular,aug,wed,15,10,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23362
43,management,married,university.degree,no,no,no,cellular,aug,wed,13,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23365
57,retired,married,professional.course,no,yes,no,telephone,aug,wed,96,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23366
48,technician,divorced,university.degree,no,yes,yes,cellular,aug,wed,86,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23368
46,technician,divorced,professional.course,no,no,no,cellular,aug,wed,516,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23369
51,technician,married,professional.course,no,yes,no,cellular,aug,wed,300,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23370
40,technician,single,professional.course,unknown,yes,yes,cellular,aug,wed,94,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23371
47,technician,divorced,high.school,no,yes,no,cellular,aug,wed,125,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23372
37,admin.,single,university.degree,no,no,no,cellular,aug,wed,125,11,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23373
47,technician,divorced,professional.course,unknown,yes,yes,cellular,aug,wed,212,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23375
48,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,wed,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23377
54,admin.,married,high.school,no,yes,yes,cellular,aug,wed,19,13,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23378
41,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,122,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23380
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,27,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23381
54,management,married,university.degree,no,no,no,cellular,aug,wed,561,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23384
29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23385
38,technician,single,high.school,no,no,no,cellular,aug,wed,74,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23386
40,admin.,married,university.degree,no,no,no,cellular,aug,wed,214,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23387
54,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,wed,523,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes,23388
47,technician,married,university.degree,no,yes,no,cellular,aug,wed,184,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23392
56,retired,divorced,university.degree,unknown,no,no,cellular,aug,wed,168,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23393
49,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,76,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23394
56,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,120,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23395
37,technician,married,university.degree,no,yes,no,cellular,aug,wed,138,3,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23396
52,technician,divorced,professional.course,no,no,no,cellular,aug,wed,79,6,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23397
39,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,117,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23400
38,unknown,married,unknown,no,yes,yes,cellular,aug,wed,60,4,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23401
32,technician,divorced,professional.course,no,yes,yes,cellular,aug,wed,11,12,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23404
47,technician,married,professional.course,unknown,no,no,cellular,aug,wed,18,15,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23405
30,technician,single,university.degree,no,no,no,cellular,aug,wed,157,8,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no,23406
